Stille	O
schreibt	O
man	O
leichter	O
,	O
und	O
ein	O
Großstädter	Mann
thut	O
eigentlich	O
etwas	O
ganz	O
Altväterisches	O
,	O
wenn	O
er	O
ausführlich	O
wird	O
.	O
Nichtsdestoweniger	O
bin	O
ichs	O
Ihnen	O
gegenüber	O
gerne	O
.	O
Ein	O
Bild	O
von	O
Ihnen	O
hätte	O
ich	O
gerne	O
und	O
würde	O
es	O
Ihnen	O
mit	O
gleicher	O
Gabe	O
erwidern	O
.	O
Seien	O
Sie	O
mir	O
herzlich	O
gegrüßt	O
von	O
Ihrem	O
Stefan	Mann
Zweig	Mann
An	O
Hermann	Mann
Hesse	Mann
Wien	O
,	O
20	O
.	O
September	O
1904	O
Glauben	O
Sie	O
mir	O
es	O
,	O
lieber	O
Herr	Mann
Hesse	Mann
,	O
daß	O
ich	O
mich	O
über	O
Ihren	O
lieben	O
Brief	O
fast	O
mehr	O
geärgert	O
als	O
gefreut	O
habe	O
?	O
Nicht	O
wegen	O
des	O
Portraits	O
:	O
das	O
ist	O
eine	O
kleine	O
dumme	O
Geschichte	O
,	O
mit	O
der	O
ich	O
Ihnen	O
eine	O
Freude	O
zu	O
machen	O
hoffte	O
.	O
(	O
Ihren	O
Widerstand	O
werden	O
Sie	O
übrigens	O
bald	O
dem	O
wachsenden	O
Ruhme	O
opfern	O
müssen	O
,	O
denn	O
die	O
»	O
Woche	O
«	O
läßt	O
sich	O
keinen	O
entgehen	O
,	O
den	O
der	O
Lorbeer	O
auch	O
nur	O
streifte	O
.	O
)	O
Selbstverständlich	O
bleibts	O
unediert	O
.	O
Ein	O
ganz	O
Anderes	O
hat	O
mich	O
verdrossen	O
.	O
Verzeihen	O
Sie	O
mir	O
–	O
ich	O
bin	O
kein	O
Berechner	Mann
und	O
wäre	O
ein	O
höchst	O
übler	O
Geschäftsmann	Mann
–	O
,	O
aber	O
ich	O
hatte	O
mir	O
,	O
freudig	O
berührt	O
von	O
den	O
angezeigten	O
10	O
0	O
Exemplaren	O
eine	O
Summe	O
von	O
ebensoviel	O
Mark	O
für	O
Sie	O
herausgerechnet	O
.	O
Und	O
nun	O
schreiben	O
Sie	O
mir	O
ganz	O
stolz	O
von	O
2	O
500	O
.	O
Lieber	O
Herr	O
Hesse	Mann
,	O
Sie	O
haben	O
jetzt	O
eine	O
Frau	Frau
–	O
ich	O
hoffe	O
,	O
bald	O
auch	O
noch	O
mehr	O
–	O
,	O
und	O
da	O
dürfen	O
Sie	O
sich	O
nicht	O
so	O
von	O
einem	O
Verleger	Mann
begaunern	O
lassen	O
,	O
dürfen	O
sich	O
nicht	O
so	O
ganz	O
in	O
eine	O
Bescheidenheit	O
hüllen	O
,	O
die	O
Ihnen	O
zu	O
Gesicht	O
steht	O
wie	O
ein	O
Armesündergewand	O
.	O
Sie	O
sind	O
Deutschland	O
heute	O
sehr	O
viel	O
,	O
und	O
jeder	O
Verleger	Mann
wäre	O
glücklich	O
,	O
Ihr	O
nächstes	O
Buch	O
sein	O
eigen	O
zu	O
nennen	O
.	O
Glauben	O
Sie	O
mir	O
,	O
der	O
dies	O
aus	O
einer	O
weiteren	O
Perspective	O
sieht	O
wie	O
Sie	O
in	O
Ihrem	O
lieben	O
kleinen	O
Nest	O
Gaienhofen	O
.	O
Und	O
folgen	O
Sie	O
mir	O
:	O
stellen	O
Sie	O
Bedingungen	O
,	O
die	O
Ihnen	O
selbst	O
phantastisch	O
klingen	O
.	O
Sie	O
werden	O
sehen	O
,	O
wie	O
sie	O
rückhaltslos	O
acceptiert	O
werden	O
.	O
Aber	O
jetzt	O
lassen	O
wir	O
die	O
Fastnachtspredigt	O
:	O
Ich	O
will	O
Ihnen	O
was	O
andres	O
sagen	O
.	O
Ich	O
kann	O
s	O
aber	O
nicht	O
recht	O
:	O
Sie	O
würden	O
es	O
besser	O
spüren	O
,	O
wenn	O
ich	O
Ihnen	O
die	O
Hand	O
schüttelte	O
.	O
Seit	O
Jahr	O
und	O
Tag	O
hab	O
ich	O
nichts	O
gelesen	O
,	O
das	O
mich	O
so	O
sehr	O
ergriffen	O
hätte	O
,	O
so	O
mit	O
linder	O
Hand	O
ans	O
Herz	O
gerührt	O
,	O
daß	O
die	O
Tränen	O
abschmelzen	O
wollten	O
,	O
nichts	O
selbst	O
im	O
»	O
Peter	Mann
Camenzind	Mann
«	O
hat	O
mich	O
so	O
gerührt	O
,	O
wie	O
die	O
eine	O
Fortsetzung	O
der	O
»	O
Marmorsäge	O
«	O
,	O
die	O
ich	O
heute	O
las	O
.	O
Die	O
Schilderung	O
der	O
Unruhe	O
vor	O
der	O
Klärung	O
der	O
Gefühle	O
,	O
dieses	O
In	O
-	O
die	O
-	O
Nacht	O
-	O
Wanderns	O
haben	O
Sie	O
in	O
einer	O
gesegneten	O
Stunde	O
geschrieben	O
.	O
Wie	O
sehnlich	O
warte	O
ich	O
jetzt	O
auf	O
den	O
