.	O
—	O
Incipit	O
pars	O
secunda	O
—	O
Dein	O
A.	Mann
Gruß	O
aus	O
—	O
München	O
—	O
Von	O
der	O
Tann	O
-	O
Straße	O
22	O
Ob	O
auf	O
länger	O
?	O
—	O
weiß	O
ich	O
nicht	O
.	O
D.	O
A.	O
Es	O
war	O
zur	O
Nacht	O
,	O
da	O
ich	O
zum	O
Aufbruch	O
blieb	O
—	O
D.	O
A.	O
Lieber	O
Richard	Mann
!	O
Du	O
wirst	O
nun	O
lächelnd	O
konstatieren	O
,	O
daß	O
ich	O
schreib	O
-	O
&	O
redeselig	O
werde	O
;	O
da	O
ich	O
seit	O
1/2	O
Jahre	O
dem	O
Landsturm	O
angehöre	O
,	O
wäre	O
das	O
nicht	O
schlim̅	O
.	O
Es	O
sind	O
auch	O
einige	O
formelle	O
Notifikationen	O
zu	O
erledigen	O
(	O
die	O
vielleicht	O
bei	O
dem	O
Z.	O
auf	O
Interesse	O
stoßen	O
)	O
.	O
Ich	O
werde	O
nämlich	O
am	O
1	O
.	O
Oktober	O
d.	O
J.	O
meiner	O
bisherigen	O
Haupt	O
-	O
&	O
Residenzstadt	O
Heidelberg	O
diesen	O
Charakter	O
entziehen	O
—	O
:	O
indem	O
ich	O
davongehe	O
mit	O
Pack	O
&	O
Sack	O
.	O
Mit	O
vorläufiger	O
&	O
provisorischer	O
Bestim̅ung	O
München	O
.	O
Was	O
dann	O
wird	O
,	O
ob	O
dann	O
die	O
Völkerwanderung	O
von	O
Neuem	O
losbricht	O
,	O
weiß	O
ich	O
noch	O
nicht	O
.	O
In	O
dem	O
Dir	O
bekannten	O
AEON	O
habe	O
ich	O
mir	O
,	O
wie	O
sich	O
jetzt	O
deutlich	O
herausstellt	O
,	O
einen	O
solchen	O
Blut	O
-	O
&	O
Hirn	O
-	O
Sauger	O
zugelegt	O
,	O
daß	O
ich	O
für	O
mein	O
sonstiges	O
„	O
Ich	O
‟	O
nicht	O
viel	O
übrig	O
habe	O
.	O
Kom̅st	O
Du	O
also	O
diesen	O
Winter	O
nach	O
München	O
,	O
so	O
wirst	O
Du	O
mich	O
vielleicht	O
vorfinden	O
.	O
(	O
Im	O
August	O
will	O
ich	O
„	O
steigen	O
‟	O
—	O
wen̅	O
s	O
möglich	O
)	O
.	O
Fernere	O
Notifikation	O
:	O
Ich	O
habe	O
meinen	O
früheren	O
Minister	Mann
des	O
Auswärtigen	O
Bruns	O
verabschiedet	O
.	O
Schuster	Mann
ist	O
jetzt	O
mein	O
alleiniger	O
Verleger	Mann
.	O
Die	O
Verabschiedung	O
(	O
Expropriation	O
)	O
führte	O
hart	O
am	O
Staatsanwalt	Mann
&	O
Gerichtsvollzieher	Mann
vorbei	O
.	O
Näheres	O
einmal	O
mündlich	O
.	O
—	O
—	O
—	O
Und	O
zugleich	O
nun	O
gestatte	O
ich	O
mir	O
,	O
Dir	O
zur	O
Revanche	O
für	O
den	O
mir	O
zugesandten	O
Pfingst	O
‐	O
Druck	O
-	O
Embryo	O
der	O
Frankfurter	O
Zeitung	O
eine	O
ans	O
Licht	O
gekom̅ene	O
Geburt	O
desselben	O
Blattes	O
beizulegen	O
.	O
Am	O
Ende	O
ist	O
mein	O
Faß	O
angezapft	O
.	O
Natürlich	O
würde	O
ich	O
Dir	O
das	O
nicht	O
anthun	O
,	O
wenn	O
die	O
Verfasserin	Frau
nicht	O
kritische	O
Begabung	O
hätte	O
,	O
sogar	O
mehr	O
,	O
als	O
mir	O
sonst	O
begegnet	O
.	O
Sie	O
scheint	O
mir	O
sogar	O
klar	O
das	O
zu	O
formulieren	O
,	O
was	O
mir	O
so	O
ziemlich	O
alle	O
meine	O
lieben	O
Zeitgenossen	O
(	O
meist	O
in	O
Entrüstungstönen	O
)	O
entgegenbrüllen	O
.	O
Ich	O
frage	O
nun	O
Dich	O
:	O
Ist	O
partielle	O
„	O
Schöpfer	Mann
‟	O
-	O
Kraft	O
nicht	O
Widerspruch	O
in	O
sich	O
?	O
Kennst	O
Du	O
einen	O
einzigen	O
Fall	O
in	O
der	O
Kunstgeschichte	O
,	O
bei	O
wel	O
-	O
chem	O
man	O
von	O
schöpferischer	O
Reduktion	O
reden	O
kan̅	O
,	O
die	O
nicht	O
„	O
Form	O
‟	O
,	O
„	O
Gestalt	O
‟	O
geworden	O
sei	O
?	O
Haben	O
nicht	O
die	O
Dunkelsten	O
(	O
etwa	O
Böhme	Mann
,	O
oder	O
Hegel	Mann
(	O
Phämomenologen	O
)	O
)	O
die	O
einzig	O
adäquate	O
Form	O
für	O
ihren	O
Stoff	O
?	O
Bringt	O
die	O
Natur	O
auf	O
dem	O
Gebiet	O
des	O
„	O
Geistes	O
‟	O
solche	O
Mißgeburten	O
hervor	O
(	O
daß	O
sie	O
es	O
auf	O
dem	O
„	O
körperlichen	O
‟	O
Gebiet	O
nicht	O
thut	O
,	O
sagen	O
alle	O
Mikroskope	O
&	O
Teleskope	O
)	O
?	O
Ich	O
glaube	O
sogar	O
,	O
daß	O
bei	O
mir	O
wie	O
bei	O
Wenigen	O
Stoff	O
‐	O
Produktion	O
&	O
Form	O
-	O
Produktion	O
zusam̅en	O
-	O
fällt	O
(	O
das	O
wird	O
dann	O
Impressionismus	O
genannt	O
)	O
.	O
Gerade	O
die	O
Gebiete	O
,	O
die	O
die	O
gestaltende	O
Conzen	O
-	O
tration	O
nicht	O
im	O
höchsten	O
Maße	O
erfordern	O
,	O
scheinen	O
mir	O
verschlossen	O
(	O
die	O
„	O
Prosa	O
-	O
Dichtung	O
‟	O
&	O
der	O
Essay	O
!	O
)	O
.	O
Meiner	O
Überzeugung	O
nach	O
steht	O
nun	O
gerade	O
im	O
„	O
himmlischen	O
Zecher	O
‟	O
kaum	O
ein	O
einziges	O
Gedicht	O
,	O
das	O
nicht	O
selbständig	O
wirken	O
könnte	O
;	O
ich	O
habe	O
absichtlich	O
alle	O
„	O
Zukunftsmusik	O
‟	O
weggelassen	O
(	O
was	O
mir	O
sicher	O
bei	O
meinen	O
„	O
Verehrern	O
‟	O
ein	O
Lächeln	O
der	O
Verachtung	O
eingetragen	O
hat	O
)	O
.	O
—	O
Sollte	O
mein	O
organisches	O
Schaffen	O
,	O
das	O
in	O
der	O
Linie	O
meines	O
Gesamt	O
-	O
Werkes	O
jedem	O
Nicht	Mann
-	Mann
Idioten	Mann
doch	O
mit	O
Deutlichkeit	O
vorhanden	O
&	O
erkennbar	O
ist	O
—	O
mich	O
bei	O
der	O
viel	O
weniger	O
Gestaltungskraft	O
erfordernden	O
Ziehung	O
der	O
L	O
organischen	O
Linie	O
im	O
einzelnen	O
Gedicht	O
verlassen	O
?	O
Ich	O
weiß	O
:	O
Deine	O
Antwort	O
ist	O
bereits	O
in	O
„	O
Kunstform	O
und	O
Rythmus	O
‟	O
niedergelegt	O
.	O
Ich	O
weiß	O
auch	O
:	O
die	O
erhobenen	O
Vorwürfe	O
sind	O
haarscharf	O
bis	O
ins	O
Einzelne	O
dieselben	O
,	O
die	O
man	O
z.	O
Bspl	O
.	O
Beethoven	Mann
&	O
Wagner	Mann
lange	O
Zeiten	O
gemacht	O
hat	O
.	O
Doch	O
wäre	O
es	O
mir	O
lieb	O
von	O
Dir	O
(	O
als	O
dem	O
unbezweifelten	O
Gestalter	Mann
)	O
ein	O
Wort	O
darüber	O
zu	O
hören	O
,	O
wie	O
Dir	O
mein	O
Einzel	O
‐	O
Gedicht	O
sich	O
darstellt	O
.	O
—	O
Vielleicht	O
interessiert	O
Dich	O
auch	O
das	O
Urteil	O
über	O
Rilke	Mann
,	O
der	O
als	O
der	O
„	O
Dichter	Mann
unserer	O
Zeit	O
‟	O
erscheint	O
(	O
die	O
Verfasserin	Frau
scheint	O
„	O
Georgianerin	Frau
‟	O
zu	O
sein	O
)	O
.	O
Herzlichen	O
Grüß	O
an	O
das	O
Z.	O
und	O
Dich	O
Dein	O
Alfred	Mann
Nachts	O
—	O
Es	O
hilfts	O
nichts	O
—	O
jetzt	O
muß	O
aaw	O
schaffen	O
—	O
—	O
Es	O
kom̅t	O
die	O
Nacht	O
,	O
wo	O
keiner	O
schaffen	O
kann	O
—	O
—	O
D	O
.	O
A	O
Grüße	O
!!!	O
„	O
Es	O
Ist	O
Bis	O
Über	O
Die	O
Sterne	O
Gespritzt	O
‟	O
RAMD	O
SI	O
Zum	O
18	O
.	O
November	O
1906	O
.	O
Lieber	O
Richard	Mann
!	O
Ich	O
wünsche	O
Dir	O
Tao	O
.	O
Das	O
ist	O
das	O
,	O
was	O
man	O
sich	O
nicht	O
selber	O
wünschen	O
kann	O
.	O
Wer	O
es	O
wünscht	O
,	O
der	O
erhält	O
es	O
nicht	O
.	O
Man	O
will	O
zurück	O
,	O
um	O
das	O
Eine	O
zu	O
”	O
wollen	O
.	O
Man	O
will	O
auch	O
weise	O
sein	O
und	O
gut	O
,	O
&	O
das	O
ist	O
das	O
“	O
Argste	O
.	O
”	O
So	O
sprach	O
unser	O
alter	O
Dichter	Mann
-	Mann
Kollege	Mann
Lao	Mann
-	Mann
Tse	Mann
.	O
In	O
Prag	O
sah	O
ich	O
Tao	O
mehrmals	O
.	O
In	O
alten	O
Palaststraßen	O
.	O
Ich	O
that	O
so	O
,	O
als	O
kennte	O
ich	O
es	O
nicht	O
,	O
&	O
ging	O
schnell	O
weiter	O
.	O
Darauf	O
fühlte	O
ich	O
ein	O
ungeheures	O
Glück	O
.	O
Aber	O
ich	O
ging	O
eiligst	O
auch	O
an	O
diesem	O
Glück	O
vorbei	O
,	O
mit	O
aller	O
Kraft	O
.	O
Da	O
lächelte	O
das	O
Tao	O
wunderbar	O
.	O
Ich	O
ging	O
dann	O
überhaupt	O
nur	O
noch	O
verhüllt	O
mit	O
hoch	O
-	O
gestelltem	O
Kragen	O
,	O
&	O
in	O
rasendem	O
Tempo	O
.	O
Mein	O
böhmischer	O
Führer	Mann
meinte	O
,	O
ich	O
hätte	O
mich	O
erkältet	O
.	O
Ich	O
wünsche	O
Dir	O
zum	O
Geburtstag	O
Tao	O
.	O
Dein	O
Alfred	Mann
L.	O
R	O
!	O
Jahn	Mann
wohnt	O
in	O
Lörrach	O
,	O
Baden	O
,	O
Bergstraße	O
6	O
.	O
Am	O
1	O
.	O
Oktober	O
zieht	O
er	O
übrigens	O
als	O
großh	O
.	O
„	O
Professor	Mann
‟	O
nach	O
Karlsruhe	O
.	O
—	O
—	O
Der	O
Südpolarrabe	Genderneutral
hat	O
heftig	O
in	O
den	O
Bergen	O
gekreist	O
,	O
in	O
diesen	O
Tagen	O
hat	O
er	O
Unverdauliches	O
von	O
sich	O
gegeben	O
,	O
&	O
im	O
Oktober	O
wird	O
er	O
gegen	O
Nordost	O
auf	O
-	O
fliegen	O
,	O
um	O
dan̅	O
den	O
Eisbär	O
auf	O
heim	O
-	O
zusuchen	O
.	O
Dein	O
A.	Mann
(	O
Fantasierender	O
Privatman̅	Mann
)	O
Lieber	O
Richard	Mann
!	O
In	O
Verfolg	O
meines	O
letzten	O
Geschäftsbriefes	O
de	O
1897	O
—	O
L.	O
R	O
,	O
die	O
Situation	O
hat	O
sich	O
insoweit	O
geändert	O
,	O
als	O
Schuster	Mann
mich	O
jetzt	O
verlegen	O
will	O
,	O
während	O
ich	O
früher	O
verlegt	O
sein	O
wollte	O
.	O
Mit	O
Bruns	Mann
kann	O
ich	O
nichts	O
mehr	O
anfangen	O
.	O
Der	O
Alte	Mann
hat	O
keinen	O
Dunst	O
von	O
meiner	O
Dichtung	O
,	O
&	O
der	O
Sohn	Mann
(	O
mit	O
dem	O
ich	O
gänzlich	O
ab	O
bin	O
,	O
wie	O
es	O
mir	O
scheint	O
)	O
ist	O
auch	O
geschäftlich	O
eine	O
0	O
.	O
Ich	O
brauche	O
momentan	O
für	O
eine	O
kleine	O
epische	O
(	O
!!	O
)	O
Dichtung	O
,	O
die	O
ich	O
gesondert	O
erscheinen	O
lassen	O
will	O
,	O
da	O
sie	O
kaum	O
zu	O
etwas	O
anderes	O
passen	O
dürfte	O
,	O
einen	O
Verleger	O
.	O
Sage	O
mir	O
bitte	O
nach	O
Durchlesung	O
angeschlossen	O
Briefes	O
mir	O
mit	O
einem	O
Wort	O
,	O
ob	O
Du	O
meinst	O
,	O
daß	O
ich	O
Schuster	Mann
zu	O
einem	O
dauernden	O
Vertrag	O
ver	O
-	O
pflichten	O
kann	O
.	O
Ob	O
ich	O
ihn	O
verpflichten	O
kann	O
,	O
mir	O
meine	O
künftigen	O
Bücher	O
(	O
am	O
Ende	O
hört	O
die	O
Schreiberei	O
doch	O
nicht	O
so	O
früh	O
auf	O
,	O
wie	O
ich	O
dachte	O
)	O
abzunehmen	O
,	O
auch	O
die	O
künftigen	O
Auflagen	O
(	O
!	O
)	O
meiner	O
früheren	O
Bücher	O
zu	O
verlegen	O
.	O
Du	O
hast	O
ja	O
reichlich	O
Erfahrung	O
.	O
Mir	O
scheint	O
es	O
kaum	O
möglich	O
.	O
Wenn	O
ich	O
aber	O
jetzt	O
Schuster	Mann
das	O
Verlags	O
-	O
recht	O
gebe	O
,	O
&	O
er	O
macht	O
(	O
wie	O
ziemlich	O
sicher	O
ist	O
)	O
keine	O
Geschäfte	O
,	O
so	O
size	O
ich	O
gänzlich	O
auf	O
der	O
Straße	O
.	O
Deswegen	O
!!	O
Selbstverständlich	O
meine	O
ich	O
im	O
Moment	O
,	O
daß	O
mir	O
nach	O
dem	O
(	O
*	O
......	O
)	O
(	O
*	O
Der	O
Geist	O
)	O
zu	O
sagen	O
„	O
nichts	O
mehr	O
übrig	O
bleibt	O
.	O
‟	O
Aber	O
das	O
kennt	O
man	O
ja	O
!	O
Herzl	O
.	O
Dank	O
im	O
Voraus	O
!	O
Dein	O
Alf	Mann
.	O
Schick	O
	O
mir	O
bitte	O
Schusters	Mann
Brief	O
zurück	O
!	O
L.	O
R	O
!	O
Man	O
merkt	O
,	O
daß	O
man	O
in	O
Deutschland	O
ist	O
.	O
Giebt	O
es	O
etwas	O
tölpelhaft	O
Lächerlicheres	O
als	O
diese	O
Lehrer	Mann
-	O
Brillen	O
,	O
die	O
sich	O
in	O
den	O
Busch	O
legen	O
,	O
um	O
Kinderseelen	O
zu	O
belauern	O
?	O
Da	O
schlag	O
	O
ein	O
Rad	O
hinein	O
!!	O
Einer	O
bringt	O
sogar	O
(	O
findig	O
!	O
)	O
ein	O
Brett	O
mit	O
Kunst	O
-	O
Speck	O
in	O
Kopfhöhe	O
an	O
,	O
um	O
die	O
Mäuse	O
zu	O
ködern	O
.	O
Wen̅	O
der	O
Duitsche	Mann
nicht	O
manchmal	O
rührend	O
wäre	O
,	O
möchte	O
man	O
wirklich	O
—	O
—	O
—	O
na	O
na	O
:	O
nix	O
!	O
—	O
Können	O
sich	O
diese	O
diese	O
Professoren	Mann
nicht	O
mit	O
dem	O
Ver	O
-	O
gnügen	O
begnügen	O
,	O
Kinder	O
zu	O
machen	O
?	O
So	O
ein	O
Kerl	Mann
tut	O
am	O
Ende	O
auch	O
da	O
...	O
.	O
die	O
Brille	O
nicht	O
herunter	O
.	O
—	O
Ein	O
Rad	O
!	O
Ein	O
Rad	O
!	O
Dein	O
Um	O
-	O
sich	O
-	O
Schlagender	O
Alter	O
Komiker	Mann
:	O
„	O
Herren	O
Pädagogen	Mann
‟	O
....	O
!!	O
Lieber	O
Richard	Mann
!	O
Verzeihe	O
!	O
Bin	O
nach	O
langer	O
Abwesenheit	O
jetzt	O
von	O
einem	O
Wirrwarr	O
von	O
Gerichtsvollziehern	Mann
,	O
Schreibern	Mann
,	O
Spitzbuben	Mann
ectr	O
umgeben	O
,	O
die	O
sich	O
kopfschüttelnd	O
im	O
Spiegel	O
meiner	O
Seeeele	O
betrachten	O
.	O
Es	O
war	O
schön	O
,	O
obwohl	O
mich	O
Dein	O
Ravenna	O
sehr	O
enttäuscht	O
hat	O
.	O
Dagegen	O
gehören	O
Signorellis	Mann
Fresken	O
in	O
Orvieto	O
zum	O
Größten	O
,	O
was	O
ich	O
gesehen	O
habe	O
.	O
Gegen	O
Übersetzungen	O
aus	O
meinen	O
Gedichten	O
habe	O
ich	O
selbstverständlich	O
gar	O
nichts	O
einzuwenden	O
;	O
speziell	O
die	O
Engländer	O
liebe	O
ich	O
sogar	O
,	O
weil	O
sie	O
Einem	O
bei	O
Tisch	O
ohne	O
Gespräch	O
essen	O
lassen	O
.	O
Natürlich	O
habe	O
ich	O
keine	O
Ahnung	O
,	O
was	O
auswählen	O
,	O
es	O
wäre	O
es	O
mir	O
sehr	O
an	O
-	O
genehm	O
,	O
wenn	O
das	O
sprachkundige	O
Zettelpeuche	O
dies	O
Geschäft	O
für	O
mich	O
besorgen	O
wollte	O
unter	O
„	O
vollendeter	O
‟	O
Freiheit	O
.	O
Dieser	O
Herr	Mann
Architekt	Mann
Loos	Mann
muß	O
wirklich	O
keine	O
Ahnung	O
haben	O
,	O
auf	O
was	O
es	O
ankom̅t	O
;	O
oder	O
tut	O
er	O
gern	O
„	O
Aussprüche	O
‟	O
von	O
sich	O
geben	O
.	O
Verzeihe	O
!	O
verzeihe	O
mit	O
Zeltelpeed	O
diesen	O
beschleunigten	O
Brief	O
!	O
Mein	O
Hirn	O
fällt	O
in	O
einzelne	O
Gedanken	O
auseinander	O
,	O
ich	O
muß	O
gleich	O
das	O
Zim̅er	O
ausfegen	O
lassen	O
,	O
so	O
liegen	O
sie	O
herum	O
.	O
Bald	O
schreib	O
	O
ich	O
Euch	O
einmal	O
,	O
heute	O
nur	O
herzliche	O
Frühlingsgrüße	O
!	O
Euer	O
A.	Mann
Meine	O
Lieben	O
!	O
Vergeßt	O
nicht	O
,	O
in	O
der	O
Kunst	O
-	O
halle	O
die	O
Bilder	O
des	O
Otto	Mann
Ph.	Mann
Runge	Mann
(	O
+1810	O
)	O
anzusehen	O
.	O
Sie	O
sind	O
den	O
besten	O
Homa	O
s	O
ebenbürtig	O
!	O
(	O
7	O
Stück	O
)	O
.	O
Es	O
war	O
schön	O
bei	O
Euch	O
!	O
Herzlichen	O
Dank	O
&	O
Ade	O
!	O
Euer	O
Alfred	Mann
Fürs	O
Zettelp	O
!	O
Ich	O
vergaß	O
:	O
Schick	O
	O
mir	O
doch	O
die	O
Photographie	O
Richards	Mann
!	O
Und	O
—	O
wen̅	O
es	O
Dir	O
keine	O
große	O
Mühe	O
macht	O
—	O
auch	O
die	O
von	O
mir	O
.	O
Ich	O
glaube	O
—	O
ich	O
habe	O
doch	O
für	O
3	O
Stück	O
Verwendung	O
...	O
Eine	O
Obstschaale	O
kom̅t	O
bereits	O
in	O
einem	O
Gedicht	O
von	O
mir	O
vor	O
:	O
seit	O
heute	O
!	O
A	O
Geschenk	O
vom	O
1	O
,	O
Him̅el	O
?	O
2	O
,	O
Dehmel	Mann
?	O
3	O
,	O
Kreidolf	Mann
?	O
Im	O
Falle	O
3	O
,	O
bitte	O
Adresse	O
.	O
A.	Mann
Es	O
war	O
wundervoll	O
.	O
Dank	O
!	O
Und	O
baldiges	O
Wiedersehen	O
!	O
A.	Mann
Lieber	O
Richard	Mann
soeben	O
haben	O
mich	O
die	O
Berge	O
ausgespieen	O
.	O
Deine	O
Karten	O
(	O
3	O
Stück	O
)	O
erhalten	O
.	O
Vielleicht	O
schickst	O
du	O
das	O
MS	O
gleich	O
in	O
brauchbarer	O
Form	O
,	O
damit	O
keine	O
Correspondenz	O
entsteht	O
.	O
Die	O
Bemerkg	O
„	O
Einer	O
träum	O
.	O
Frau	Frau
.	O
.	O
‟	O
möchte	O
ich	O
jedensfalls	O
beibehalten	O
.	O
Sonst	O
kannst	O
Du	O
den	O
Blaustift	O
beliebig	O
walten	O
lassen	O
.	O
Dein	O
A.	Mann
Seele	O
,	O
Ich	O
muß	O
morgen	O
nach	O
Amerika	O
,	O
werde	O
aber	O
Mittwoch	O
zum	O
Mittagessen	O
wieder	O
zurück	O
sein	O
.	O
Hi	O
!	O
Hi	O
!	O
Hi	O
!	O
Hi	O
!	O
Hi	O
!	O
Das	O
heißt	O
(	O
der	O
Deutlichkeit	O
wegen	O
)	O
:	O
„	O
Wir	O
‟	O
haben	O
herzlich	O
gelacht	O
.	O
—	O
A	O
M	O
Bitte	O
,	O
lieber	O
Richard	Mann
,	O
thu	O
	O
mir	O
Etwas	O
zulieb	O
.	O
Ich	O
weiß	O
,	O
daß	O
Du	O
hast	O
mein	O
MSCpt	O
noch	O
;	O
oder	O
hast	O
es	O
wieder	O
zurück	O
.	O
Bitte	O
,	O
gieb	O
es	O
mir	O
zurück	O
.	O
Ich	O
fühle	O
,	O
daß	O
ich	O
es	O
zurück	O
haben	O
muß	O
.	O
Ich	O
will	O
jetzt	O
den	O
3ten	O
&	O
letzten	O
Teil	O
dazu	O
schrobben	O
.	O
Ich	O
werde	O
darin	O
mein	O
Letztes	O
,	O
mein	O
Höchstes	O
sagen	O
.	O
Ohne	O
das	O
wäre	O
das	O
Buch	O
vor	O
mir	O
ein	O
Nichts	O
.	O
Mein	O
Kelch	O
will	O
jetzt	O
bald	O
überfließen	O
.	O
Es	O
ist	O
nun	O
Zeit	O
geworden	O
.	O
Bitte	O
!!	O
Dein	O
AM	O
„	O
In	O
die	O
Wiege	O
meines	O
Vaterschooses	O
will	O
ich	O
die	O
Gestirne	O
zurückleeren	O
‟	O
...	O
Lieber	O
Richard	Mann
!	O
Gestern	O
schickte	O
mir	O
der	O
Buchhändler	Mann
zur	O
Ansicht	O
einen	O
dicken	O
Gedichteschmöcker	O
,	O
genannt	O
:	O
Franz	Mann
Evers	Mann
,	O
Hohe	O
Lieder	O
.	O
‟	O
Ein	O
raffinierterer	O
schamloserer	O
&	O
erbärmlicherer	O
Dieb	Mann
ist	O
mir	O
doch	O
in	O
meiner	O
kriminalistischen	O
Praxis	O
noch	O
nicht	O
vor	O
-	O
gekom̅en	O
!	O
Einbruch	O
„	O
bei	O
Nachtzeit	O
,	O
mitt	O
.	O
Erbrechens	O
,	O
Ein	O
-	O
steigens	O
,	O
falsche	O
Schlüssel	O
‟	O
,	O
:	O
Sagen	O
Sie	O
dem	O
betr	O
.	O
Hund	O
von	O
mir	O
,	O
er	O
solle	O
sich	O
nicht	O
nach	O
Süd	O
-	O
Deutschland	O
begeben	O
,	O
ich	O
rete	O
ihm	O
da	O
im	O
Guten	O
;	O
mit	O
seinem	O
Handwerk	O
könne	O
er	O
sich	O
hier	O
auf	O
105	O
Jahre	O
Zuchthaus	O
gefaßt	O
machen	O
!	O
Sowie	O
10	O
Jahre	O
Ehr	O
-	O
verlust	O
.	O
—	O
Ich	O
bin	O
in	O
einer	O
scheußlichen	O
Aufregung	O
—	O
H	O
Mbt	O
Tempelfallen	O
.	O
Ichbeschnuer	O
werden	O
wir	O
—	O
Nabelbeschnuer	O
uralt	O
indische	O
Fantasten	O
.	O
Glühende	O
Sonne	O
,	O
flim̅ernder	O
Sand	O
,	O
gekrüm̅te	O
Rücken	O
,	O
wirsitzen	O
im	O
Kreis	O
,	O
Seheraugen	O
auf	O
den	O
Nabel	O
gerichtet	O
.	O
Mittagzeit	O
.	O
Weiber	O
bringen	O
Essen	O
aus	O
der	O
Stadt	O
.	O
Sie	O
speisen	O
uns	O
.	O
Wir	O
öffnen	O
stum̅	O
den	O
Mund	O
.	O
Und	O
sie	O
verschwinden	O
ungeküßt	O
.	O
Was	O
ist	O
die	O
Welt	O
.	O
Was	O
ist	O
das	O
Leben	O
.	O
Tempelhallen	O
,	O
drin	O
der	O
werklende	O
Gedanke	O
kein	O
Echo	O
findet	O
.	O
